Year,Municipio,Nacionalidad,GeoCode,Value
2020,"Burgo, El",Otras,A29031,0.67
2020,Campillos,Otras,A29032,0.83
2020,Canillas de Aceituno,Otras,A29033,1.61
2020,Canillas de Albaida,Otras,A29034,1.45
2020,Cañete la Real,Otras,A29035,0.67
2020,Carratraca,Otras,A29036,0.81
2020,Cartajima,Otras,A29037,0.83
2020,Cártama,Otras,A29038,2.42
2020,Casabermeja,Otras,A29039,2.07
2020,Casarabonela,Otras,A29040,1.55
2020,Casares,Otras,A29041,6.26
2020,Coín,Otras,A29042,2.84
2020,Colmenar,Otras,A29043,1.91
2020,Comares,Otras,A29044,1.35
2020,Cómpeta,Otras,A29045,3.33
2020,Cortes de la Frontera,Otras,A29046,1.04
2020,Cuevas Bajas,Otras,A29047,1.61
2020,Cuevas del Becerro,Otras,A29048,0.5
2020,Cuevas de San Marcos,Otras,A29049,3.22
2020,Cútar,Otras,A29050,2.27
2020,Estepona,Otras,A29051,7.41
2020,Faraján,Otras,A29052,1.15
2020,Frigiliana,Otras,A29053,3.89
2020,Fuengirola,Otras,A29054,8.9
2020,Fuente de Piedra,Otras,A29055,1.5
2020,Gaucín,Otras,A29056,4.66
2020,Genalguacil,Otras,A29057,1.27
2020,Guaro,Otras,A29058,2.24
2020,Humilladero,Otras,A29059,0.58
2020,Igualeja,Otras,A29060,0.53
2020,Istán,Otras,A29061,5.82
2020,Iznate,Otras,A29062,0.55
2020,Jimera de Líbar,Otras,A29063,1.06
2020,Jubrique,Otras,A29064,0.76
2020,Júzcar,Otras,A29065,0.0
2020,Macharaviaya,Otras,A29066,1.95
2020,Málaga,Otras,A29067,3.67
2020,Manilva,Otras,A29068,9.17
2020,Marbella,Otras,A29069,10.21
2020,Mijas,Otras,A29070,8.32
2020,Moclinejo,Otras,A29071,0.16
2020,Mollina,Otras,A29072,1.71
2020,Monda,Otras,A29073,2.56
2020,Montejaque,Otras,A29074,0.42
2020,Nerja,Otras,A29075,4.86
2020,Ojén,Otras,A29076,4.66
2020,Parauta,Otras,A29077,1.26
2020,Periana,Otras,A29079,4.24
2020,Pizarra,Otras,A29080,2.8
2020,Pujerra,Otras,A29081,9.74
2020,Rincón de la Victoria,Otras,A29082,2.32
2020,Riogordo,Otras,A29083,0.88
2020,Ronda,Otras,A29084,1.14
2020,Salares,Otras,A29085,0.58
2020,Sayalonga,Otras,A29086,3.64
2020,Sedella,Otras,A29087,2.43
2020,Sierra de Yeguas,Otras,A29088,0.66
2020,Teba,Otras,A29089,0.56
2020,Tolox,Otras,A29090,1.12
2020,Torrox,Otras,A29091,4.87
2020,Totalán,Otras,A29092,1.09
2020,Valle de Abdalajís,Otras,A29093,0.4
2020,Vélez-Málaga,Otras,A29094,2.78
2020,Villanueva de Algaidas,Otras,A29095,1.06
2020,Villanueva del Rosario,Otras,A29096,0.89
2020,Villanueva del Trabuco,Otras,A29097,1.56
2020,Villanueva de Tapia,Otras,A29098,1.58
2020,Viñuela,Otras,A29099,1.85
2020,Yunquera,Otras,A29100,0.56
2020,Torremolinos,Otras,A29901,6.98
2020,Villanueva de la Concepción,Otras,A29902,0.97
2020,Montecorto,Otras,A29903,1.02
2020,Serrato,Otras,A29904,0.41
2020,Aguadulce,Otras,A41001,2.36
2020,Alanís,Otras,A41002,1.0
2020,Albaida del Aljarafe,Otras,A41003,1.47
2020,Alcalá de Guadaíra,Otras,A41004,0.88
2020,Alcalá del Río,Otras,A41005,1.34
2020,Alcolea del Río,Otras,A41006,0.42
2020,"Algaba, La",Otras,A41007,2.61
2020,Algámitas,Otras,A41008,0.72
2020,Almadén de la Plata,Otras,A41009,0.46
2020,Almensilla,Otras,A41010,0.63
2020,Arahal,Otras,A41011,0.47
2020,Aznalcázar,Otras,A41012,2.83
2020,Aznalcóllar,Otras,A41013,0.79
2020,Badolatosa,Otras,A41014,0.26
2020,Benacazón,Otras,A41015,1.18
2020,Bollullos de la Mitación,Otras,A41016,1.75
2020,Bormujos,Otras,A41017,1.32
2020,Brenes,Otras,A41018,4.27
2020,Burguillos,Otras,A41019,1.92
2020,"Cabezas de San Juan, Las",Otras,A41020,0.51
2020,Camas,Otras,A41021,1.89
2020,"Campana, La",Otras,A41022,1.28
2020,Cantillana,Otras,A41023,6.82
2020,Carmona,Otras,A41024,1.34
2020,Carrión de los Céspedes,Otras,A41025,1.53
2020,Casariche,Otras,A41026,1.73
2020,Castilblanco de los Arroyos,Otras,A41027,1.35
2020,Castilleja de Guzmán,Otras,A41028,0.99
2020,Castilleja de la Cuesta,Otras,A41029,1.96
2020,Castilleja del Campo,Otras,A41030,4.06
2020,"Castillo de las Guardas, El",Otras,A41031,1.63
2020,Cazalla de la Sierra,Otras,A41032,0.75
2020,Constantina,Otras,A41033,0.97
2020,Coria del Río,Otras,A41034,1.59
2020,Coripe,Otras,A41035,0.4
2020,"Coronil, El",Otras,A41036,0.53
2020,"Corrales, Los",Otras,A41037,1.45
2020,Dos Hermanas,Otras,A41038,1.08
2020,Écija,Otras,A41039,1.41
2020,Espartinas,Otras,A41040,1.77
2020,Estepa,Otras,A41041,1.52
2020,Fuentes de Andalucía,Otras,A41042,0.92
2020,"Garrobo, El",Otras,A41043,1.53
2020,Gelves,Otras,A41044,1.23
2020,Gerena,Otras,A41045,1.08
2020,Gilena,Otras,A41046,1.4
2020,Gines,Otras,A41047,0.79
2020,Guadalcanal,Otras,A41048,0.73
2020,Guillena,Otras,A41049,1.92
2020,Herrera,Otras,A41050,1.52
2020,Huévar del Aljarafe,Otras,A41051,1.7
2020,Lantejuela,Otras,A41052,0.31
2020,Lebrija,Otras,A41053,0.62
2020,Lora de Estepa,Otras,A41054,0.57
2020,Lora del Río,Otras,A41055,1.74
2020,"Luisiana, La",Otras,A41056,1.0
2020,"Madroño, El",Otras,A41057,0.7
2020,Mairena del Alcor,Otras,A41058,1.13
2020,Mairena del Aljarafe,Otras,A41059,1.29
2020,Marchena,Otras,A41060,1.55
2020,Marinaleda,Otras,A41061,0.54
2020,Martín de la Jara,Otras,A41062,2.18
2020,"Molares, Los",Otras,A41063,0.51
2020,Montellano,Otras,A41064,0.61
2020,Morón de la Frontera,Otras,A41065,1.11
2020,"Navas de la Concepción, Las",Otras,A41066,0.32
2020,Olivares,Otras,A41067,2.36
2020,Osuna,Otras,A41068,1.1
2020,"Palacios y Villafranca, Los",Otras,A41069,0.82
2020,Palomares del Río,Otras,A41070,0.63
2020,Paradas,Otras,A41071,0.77
2020,Pedrera,Otras,A41072,3.68
2020,"Pedroso, El",Otras,A41073,0.65
2020,Peñaflor,Otras,A41074,0.47
2020,Pilas,Otras,A41075,5.45
2020,Pruna,Otras,A41076,0.92
2020,"Puebla de Cazalla, La",Otras,A41077,1.04
2020,"Puebla de los Infantes, La",Otras,A41078,1.34
2020,"Puebla del Río, La",Otras,A41079,1.12
2020,"Real de la Jara, El",Otras,A41080,0.8
2020,"Rinconada, La",Otras,A41081,1.16
2020,"Roda de Andalucía, La",Otras,A41082,2.42
2020,"Ronquillo, El",Otras,A41083,0.22
2020,"Rubio, El",Otras,A41084,1.51
2020,Salteras,Otras,A41085,1.13
2020,San Juan de Aznalfarache,Otras,A41086,3.55
2020,Sanlúcar la Mayor,Otras,A41087,1.79
2020,San Nicolás del Puerto,Otras,A41088,0.0
2020,Santiponce,Otras,A41089,0.87
2020,"Saucejo, El",Otras,A41090,0.68
2020,Sevilla,Otras,A41091,2.98
2020,Tocina,Otras,A41092,1.05
2020,Tomares,Otras,A41093,1.02
2020,Umbrete,Otras,A41094,1.92
2020,Utrera,Otras,A41095,1.18
2020,Valencina de la Concepción,Otras,A41096,1.03
2020,Villamanrique de la Condesa,Otras,A41097,10.3
2020,Villanueva del Ariscal,Otras,A41098,1.47
2020,Villanueva del Río y Minas,Otras,A41099,1.07
2020,Villanueva de San Juan,Otras,A41100,0.64
2020,Villaverde del Río,Otras,A41101,2.82
2020,"Viso del Alcor, El",Otras,A41102,0.91
2020,Cañada Rosal,Otras,A41901,0.66
2020,Isla Mayor,Otras,A41902,1.8
2020,"Cuervo de Sevilla, El",Otras,A41903,1.03
2020,"Palmar de Troya, El",Otras,A41904,2.43
