"Year","Units","Grado urbanización","Municipio","Nacionalidad","GeoCode","Value"
2020,"Indicador 2","Zona rural","Jimena de la Frontera","Otras","A11021",3.8
2020,"Indicador 2","Ciudades","Línea de la Concepción, La","Otras","A11022",2.7
2020,"Indicador 2","Zona de densidad intermedia","Medina Sidonia","Otras","A11023",0.55
2020,"Indicador 2","Zona de densidad intermedia","Olvera","Otras","A11024",1.25
2020,"Indicador 2","Zona de densidad intermedia","Paterna de Rivera","Otras","A11025",0.24
2020,"Indicador 2","Zona de densidad intermedia","Prado del Rey","Otras","A11026",0.21
2020,"Indicador 2","Ciudades","Puerto de Santa María, El","Otras","A11027",1.81
2020,"Indicador 2","Zona de densidad intermedia","Puerto Real","Otras","A11028",1.65
2020,"Indicador 2","Zona de densidad intermedia","Puerto Serrano","Otras","A11029",0.72
2020,"Indicador 2","Zona de densidad intermedia","Rota","Otras","A11030",2.92
2020,"Indicador 2","Ciudades","San Fernando","Otras","A11031",0.63
2020,"Indicador 2","Ciudades","Sanlúcar de Barrameda","Otras","A11032",0.78
2020,"Indicador 2","Zona de densidad intermedia","San Roque","Otras","A11033",3.51
2020,"Indicador 2","Zona rural","Setenil de las Bodegas","Otras","A11034",0.18
2020,"Indicador 2","Zona de densidad intermedia","Tarifa","Otras","A11035",1.85
2020,"Indicador 2","Zona rural","Torre Alháquime","Otras","A11036",0.13
2020,"Indicador 2","Zona de densidad intermedia","Trebujena","Otras","A11037",0.43
2020,"Indicador 2","Zona de densidad intermedia","Ubrique","Otras","A11038",0.33
2020,"Indicador 2","Zona de densidad intermedia","Vejer de la Frontera","Otras","A11039",0.59
2020,"Indicador 2","Zona rural","Villaluenga del Rosario","Otras","A11040",0
2020,"Indicador 2","Zona de densidad intermedia","Villamartín","Otras","A11041",0.65
2020,"Indicador 2","Zona rural","Zahara","Otras","A11042",0.29
2020,"Indicador 2","Zona de densidad intermedia","Benalup-Casas Viejas","Otras","A11901",0.54
2020,"Indicador 2","Zona rural","San José del Valle","Otras","A11902",0.25
2020,"Indicador 2","Zona rural","San Martín del Tesorillo","Otras","A11903",12.6
2020,"Indicador 2","Zona rural","Adamuz","Otras","A14001",1.4
2020,"Indicador 2","Zona de densidad intermedia","Aguilar de la Frontera","Otras","A14002",0.64
2020,"Indicador 2","Zona rural","Alcaracejos","Otras","A14003",0.41
2020,"Indicador 2","Zona rural","Almedinilla","Otras","A14004",1.94
2020,"Indicador 2","Zona de densidad intermedia","Almodóvar del Río","Otras","A14005",0.73
2020,"Indicador 2","Zona rural","Añora","Otras","A14006",0.78
2020,"Indicador 2","Zona de densidad intermedia","Baena","Otras","A14007",3.41
2020,"Indicador 2","Zona rural","Belalcázar","Otras","A14008",1.08
2020,"Indicador 2","Zona rural","Belmez","Otras","A14009",0.31
2020,"Indicador 2","Zona rural","Benamejí","Otras","A14010",0.52
2020,"Indicador 2","Zona rural","Blázquez, Los","Otras","A14011",1.51
2020,"Indicador 2","Zona de densidad intermedia","Bujalance","Otras","A14012",1.05
2020,"Indicador 2","Zona de densidad intermedia","Cabra","Otras","A14013",2.65
2020,"Indicador 2","Zona rural","Cañete de las Torres","Otras","A14014",1.78
2020,"Indicador 2","Zona rural","Carcabuey","Otras","A14015",1.39
2020,"Indicador 2","Zona rural","Cardeña","Otras","A14016",0.88
2020,"Indicador 2","Zona de densidad intermedia","Carlota, La","Otras","A14017",1.55
2020,"Indicador 2","Zona rural","Carpio, El","Otras","A14018",0.39
2020,"Indicador 2","Zona de densidad intermedia","Castro del Río","Otras","A14019",1.83
2020,"Indicador 2","Zona rural","Conquista","Otras","A14020",1.09
2020,"Indicador 2","Ciudades","Córdoba","Otras","A14021",1.53
2020,"Indicador 2","Zona rural","Doña Mencía","Otras","A14022",0.43
2020,"Indicador 2","Zona rural","Dos Torres","Otras","A14023",0.33
2020,"Indicador 2","Zona rural","Encinas Reales","Otras","A14024",1.2
2020,"Indicador 2","Zona rural","Espejo","Otras","A14025",1.37
2020,"Indicador 2","Zona rural","Espiel","Otras","A14026",1.58
2020,"Indicador 2","Zona de densidad intermedia","Fernán-Núñez","Otras","A14027",0.63
2020,"Indicador 2","Zona rural","Fuente la Lancha","Otras","A14028",0.58
2020,"Indicador 2","Zona rural","Fuente Obejuna","Otras","A14029",0.69
2020,"Indicador 2","Zona de densidad intermedia","Fuente Palmera","Otras","A14030",2.1
2020,"Indicador 2","Zona rural","Fuente-Tójar","Otras","A14031",1.05
2020,"Indicador 2","Zona rural","Granjuela, La","Otras","A14032",0.23
2020,"Indicador 2","Zona rural","Guadalcázar","Otras","A14033",0.38
2020,"Indicador 2","Zona rural","Guijo, El","Otras","A14034",0.57
2020,"Indicador 2","Zona de densidad intermedia","Hinojosa del Duque","Otras","A14035",0.66
2020,"Indicador 2","Zona rural","Hornachuelos","Otras","A14036",1.32
2020,"Indicador 2","Zona rural","Iznájar","Otras","A14037",1.79
2020,"Indicador 2","Zona de densidad intermedia","Lucena","Otras","A14038",2.16
2020,"Indicador 2","Zona rural","Luque","Otras","A14039",1.38
2020,"Indicador 2","Zona de densidad intermedia","Montalbán de Córdoba","Otras","A14040",0.49
2020,"Indicador 2","Zona rural","Montemayor","Otras","A14041",2.67
2020,"Indicador 2","Zona de densidad intermedia","Montilla","Otras","A14042",2.19
2020,"Indicador 2","Zona de densidad intermedia","Montoro","Otras","A14043",1.92
2020,"Indicador 2","Zona rural","Monturque","Otras","A14044",0.57
2020,"Indicador 2","Zona rural","Moriles","Otras","A14045",0.97
2020,"Indicador 2","Zona de densidad intermedia","Nueva Carteya","Otras","A14046",0.47
2020,"Indicador 2","Zona rural","Obejo","Otras","A14047",1.64
2020,"Indicador 2","Zona rural","Palenciana","Otras","A14048",1.02
2020,"Indicador 2","Zona de densidad intermedia","Palma del Río","Otras","A14049",5.05
2020,"Indicador 2","Zona rural","Pedro Abad","Otras","A14050",0.71
2020,"Indicador 2","Zona rural","Pedroche","Otras","A14051",0.34
2020,"Indicador 2","Zona de densidad intermedia","Peñarroya-Pueblonuevo","Otras","A14052",0.74
2020,"Indicador 2","Zona de densidad intermedia","Posadas","Otras","A14053",0.72
2020,"Indicador 2","Zona de densidad intermedia","Pozoblanco","Otras","A14054",2.42
2020,"Indicador 2","Zona de densidad intermedia","Priego de Córdoba","Otras","A14055",0.84
2020,"Indicador 2","Zona de densidad intermedia","Puente Genil","Otras","A14056",2.85
2020,"Indicador 2","Zona de densidad intermedia","Rambla, La","Otras","A14057",1.81
2020,"Indicador 2","Zona de densidad intermedia","Rute","Otras","A14058",2.24
2020,"Indicador 2","Zona rural","San Sebastián de los Ballesteros","Otras","A14059",0.5
2020,"Indicador 2","Zona rural","Santaella","Otras","A14060",1.06
2020,"Indicador 2","Zona rural","Santa Eufemia","Otras","A14061",0.27
2020,"Indicador 2","Zona rural","Torrecampo","Otras","A14062",0.77
2020,"Indicador 2","Zona rural","Valenzuela","Otras","A14063",1.16
2020,"Indicador 2","Zona rural","Valsequillo","Otras","A14064",1.15
2020,"Indicador 2","Zona rural","Victoria, La","Otras","A14065",0.48
2020,"Indicador 2","Zona de densidad intermedia","Villa del Río","Otras","A14066",0.64
2020,"Indicador 2","Zona rural","Villafranca de Córdoba","Otras","A14067",0.43
2020,"Indicador 2","Zona rural","Villaharta","Otras","A14068",7.41
2020,"Indicador 2","Zona de densidad intermedia","Villanueva de Córdoba","Otras","A14069",1.29
2020,"Indicador 2","Zona rural","Villanueva del Duque","Otras","A14070",0.41
2020,"Indicador 2","Zona rural","Villanueva del Rey","Otras","A14071",0.89
2020,"Indicador 2","Zona rural","Villaralto","Otras","A14072",0.63
2020,"Indicador 2","Zona rural","Villaviciosa de Córdoba","Otras","A14073",1
2020,"Indicador 2","Zona rural","Viso, El","Otras","A14074",0.75
2020,"Indicador 2","Zona rural","Zuheros","Otras","A14075",0.63
2020,"Indicador 2","Zona rural","Fuente Carreteros","Otras","A14901",2.53
2020,"Indicador 2","Zona rural","Guijarrosa, La","Otras","A14902",1.38
2020,"Indicador 2","Zona rural","Agrón","Otras","A18001",2.31
2020,"Indicador 2","Zona rural","Alamedilla","Otras","A18002",0.7
2020,"Indicador 2","Zona de densidad intermedia","Albolote","Otras","A18003",1.59
2020,"Indicador 2","Zona rural","Albondón","Otras","A18004",2.95
2020,"Indicador 2","Zona rural","Albuñán","Otras","A18005",0.98
2020,"Indicador 2","Zona rural","Albuñol","Otras","A18006",8.83
2020,"Indicador 2","Zona rural","Albuñuelas","Otras","A18007",0.5
2020,"Indicador 2","Zona rural","Aldeire","Otras","A18010",0.48
2020,"Indicador 2","Zona de densidad intermedia","Alfacar","Otras","A18011",0.67
2020,"Indicador 2","Zona rural","Algarinejo","Otras","A18012",1.26
2020,"Indicador 2","Zona rural","Alhama de Granada","Otras","A18013",1.84
2020,"Indicador 2","Zona de densidad intermedia","Alhendín","Otras","A18014",1.35
2020,"Indicador 2","Zona rural","Alicún de Ortega","Otras","A18015",0
2020,"Indicador 2","Zona rural","Almegíjar","Otras","A18016",2.08
2020,"Indicador 2","Zona de densidad intermedia","Almuñécar","Otras","A18017",4.03
2020,"Indicador 2","Zona rural","Alquife","Otras","A18018",0.34
2020,"Indicador 2","Zona rural","Arenas del Rey","Otras","A18020",2.3
2020,"Indicador 2","Ciudades","Armilla","Otras","A18021",3.38
2020,"Indicador 2","Zona de densidad intermedia","Atarfe","Otras","A18022",1.66
2020,"Indicador 2","Zona de densidad intermedia","Baza","Otras","A18023",3.94
2020,"Indicador 2","Zona rural","Beas de Granada","Otras","A18024",0.31
2020,"Indicador 2","Zona rural","Beas de Guadix","Otras","A18025",0.3
2020,"Indicador 2","Zona rural","Benalúa","Otras","A18027",0.6
2020,"Indicador 2","Zona rural","Benalúa de las Villas","Otras","A18028",3.51
2020,"Indicador 2","Zona rural","Benamaurel","Otras","A18029",0.75
2020,"Indicador 2","Zona rural","Bérchules","Otras","A18030",5.06
2020,"Indicador 2","Zona rural","Bubión","Otras","A18032",7.38
2020,"Indicador 2","Zona rural","Busquístar","Otras","A18033",2.87
2020,"Indicador 2","Zona rural","Cacín","Otras","A18034",0.53
2020,"Indicador 2","Zona rural","Cádiar","Otras","A18035",2.66
2020,"Indicador 2","Ciudades","Cájar","Otras","A18036",1.33
2020,"Indicador 2","Zona rural","Calicasas","Otras","A18037",0.94
2020,"Indicador 2","Zona rural","Campotéjar","Otras","A18038",2.77
2020,"Indicador 2","Zona rural","Caniles","Otras","A18039",1.39
2020,"Indicador 2","Zona rural","Cáñar","Otras","A18040",6.63
2020,"Indicador 2","Zona rural","Capileira","Otras","A18042",3.55
2020,"Indicador 2","Zona rural","Carataunas","Otras","A18043",2.99
2020,"Indicador 2","Zona rural","Cástaras","Otras","A18044",12.77
2020,"Indicador 2","Zona rural","Castilléjar","Otras","A18045",0.91
2020,"Indicador 2","Zona rural","Castril","Otras","A18046",0.94
2020,"Indicador 2","Zona de densidad intermedia","Cenes de la Vega","Otras","A18047",1.83
2020,"Indicador 2","Zona rural","Cijuela","Otras","A18048",1.73
2020,"Indicador 2","Zona rural","Cogollos de Guadix","Otras","A18049",0.16
2020,"Indicador 2","Zona de densidad intermedia","Cogollos de la Vega","Otras","A18050",0.1
2020,"Indicador 2","Zona rural","Colomera","Otras","A18051",1.31
2020,"Indicador 2","Zona rural","Cortes de Baza","Otras","A18053",3.09
2020,"Indicador 2","Zona rural","Cortes y Graena","Otras","A18054",0.71
2020,"Indicador 2","Zona rural","Cúllar","Otras","A18056",1.66
2020,"Indicador 2","Zona de densidad intermedia","Cúllar Vega","Otras","A18057",1.62
2020,"Indicador 2","Zona de densidad intermedia","Chauchina","Otras","A18059",0.52
2020,"Indicador 2","Zona rural","Chimeneas","Otras","A18061",5.52
2020,"Indicador 2","Ciudades","Churriana de la Vega","Otras","A18062",1.9
2020,"Indicador 2","Zona rural","Darro","Otras","A18063",0.06
2020,"Indicador 2","Zona rural","Dehesas de Guadix","Otras","A18064",0
2020,"Indicador 2","Zona rural","Dehesas Viejas","Otras","A18065",2.18
2020,"Indicador 2","Zona rural","Deifontes","Otras","A18066",0.54
2020,"Indicador 2","Zona rural","Diezma","Otras","A18067",0.92
2020,"Indicador 2","Zona rural","Dílar","Otras","A18068",0.57
2020,"Indicador 2","Zona rural","Dólar","Otras","A18069",6.85
2020,"Indicador 2","Zona rural","Dúdar","Otras","A18070",0.61
2020,"Indicador 2","Zona de densidad intermedia","Dúrcal","Otras","A18071",1.25
2020,"Indicador 2","Zona rural","Escúzar","Otras","A18072",0.88
2020,"Indicador 2","Zona rural","Ferreira","Otras","A18074",0.33
2020,"Indicador 2","Zona rural","Fonelas","Otras","A18076",1.53
2020,"Indicador 2","Zona rural","Fornes","Otras","A18077",1.44
2020,"Indicador 2","Zona rural","Freila","Otras","A18078",2.13
2020,"Indicador 2","Zona de densidad intermedia","Fuente Vaqueros","Otras","A18079",0.57
2020,"Indicador 2","Zona rural","Galera","Otras","A18082",0.93
2020,"Indicador 2","Zona rural","Gobernador","Otras","A18083",0.87
2020,"Indicador 2","Ciudades","Gójar","Otras","A18084",1.15
2020,"Indicador 2","Zona rural","Gor","Otras","A18085",2.69
2020,"Indicador 2","Zona rural","Gorafe","Otras","A18086",1.83
2020,"Indicador 2","Ciudades","Granada","Otras","A18087",2.99
2020,"Indicador 2","Zona rural","Guadahortuna","Otras","A18088",0.64
2020,"Indicador 2","Zona de densidad intermedia","Guadix","Otras","A18089",2.03
2020,"Indicador 2","Zona rural","Gualchos","Otras","A18093",24.76
2020,"Indicador 2","Zona rural","Güéjar Sierra","Otras","A18094",1.19
2020,"Indicador 2","Zona rural","Güevéjar","Otras","A18095",0.57
2020,"Indicador 2","Zona rural","Huélago","Otras","A18096",0.75
2020,"Indicador 2","Zona rural","Huéneja","Otras","A18097",6.75
2020,"Indicador 2","Zona de densidad intermedia","Huéscar","Otras","A18098",0.74
2020,"Indicador 2","Zona rural","Huétor de Santillán","Otras","A18099",0.85
2020,"Indicador 2","Zona de densidad intermedia","Huétor Tájar","Otras","A18100",1.78
2020,"Indicador 2","Ciudades","Huétor Vega","Otras","A18101",1.22
2020,"Indicador 2","Zona rural","Íllora","Otras","A18102",0.64
2020,"Indicador 2","Zona rural","Ítrabo","Otras","A18103",10.49
2020,"Indicador 2","Zona de densidad intermedia","Iznalloz","Otras","A18105",1.39
2020,"Indicador 2","Zona rural","Játar","Otras","A18106",0.8
2020,"Indicador 2","Zona rural","Jayena","Otras","A18107",0.48
2020,"Indicador 2","Zona rural","Jérez del Marquesado","Otras","A18108",0.94
2020,"Indicador 2","Zona rural","Jete","Otras","A18109",18.12
2020,"Indicador 2","Zona rural","Jun","Otras","A18111",2.08
2020,"Indicador 2","Zona rural","Juviles","Otras","A18112",8.15
2020,"Indicador 2","Zona rural","Calahorra, La","Otras","A18114",2.1
2020,"Indicador 2","Zona rural","Láchar","Otras","A18115",1.68
2020,"Indicador 2","Zona rural","Lanjarón","Otras","A18116",1.05
2020,"Indicador 2","Zona rural","Lanteira","Otras","A18117",0.71
2020,"Indicador 2","Zona rural","Lecrín","Otras","A18119",1.67
2020,"Indicador 2","Zona rural","Lentegí","Otras","A18120",1.5
2020,"Indicador 2","Zona rural","Lobras","Otras","A18121",3.01
2020,"Indicador 2","Zona de densidad intermedia","Loja","Otras","A18122",0.94
2020,"Indicador 2","Zona rural","Lugros","Otras","A18123",0
2020,"Indicador 2","Zona rural","Lújar","Otras","A18124",6.63
2020,"Indicador 2","Zona rural","Malahá, La","Otras","A18126",1.35
2020,"Indicador 2","Ciudades","Maracena","Otras","A18127",1.71
2020,"Indicador 2","Zona rural","Marchal","Otras","A18128",3.14
2020,"Indicador 2","Zona rural","Moclín","Otras","A18132",0.64
2020,"Indicador 2","Zona rural","Molvízar","Otras","A18133",6.42
2020,"Indicador 2","Ciudades","Monachil","Otras","A18134",1.74
2020,"Indicador 2","Zona rural","Montefrío","Otras","A18135",0.66
2020,"Indicador 2","Zona rural","Montejícar","Otras","A18136",0.24
2020,"Indicador 2","Zona rural","Montillana","Otras","A18137",5.93
2020,"Indicador 2","Zona rural","Moraleda de Zafayona","Otras","A18138",0.71
2020,"Indicador 2","Zona de densidad intermedia","Motril","Otras","A18140",4.83
2020,"Indicador 2","Zona rural","Murtas","Otras","A18141",0.44
2020,"Indicador 2","Zona rural","Nigüelas","Otras","A18143",1.01
2020,"Indicador 2","Zona de densidad intermedia","Nívar","Otras","A18144",1.16
2020,"Indicador 2","Ciudades","Ogíjares","Otras","A18145",1.17
