Year,Nacionalidad,Grado urbanización,Municipio,GeoCode,Value
2020,Otras,Zona rural,Polícar,A18161,0.0
2020,Otras,Zona rural,Polopos,A18162,17.07
2020,Otras,Zona rural,Pórtugos,A18163,2.17
2020,Otras,Zona rural,Puebla de Don Fadrique,A18164,0.8
2020,Otras,Ciudades,Pulianas,A18165,0.73
2020,Otras,Zona rural,Purullena,A18167,1.0
2020,Otras,Zona rural,Quéntar,A18168,1.16
2020,Otras,Zona rural,Rubite,A18170,3.14
2020,Otras,Zona rural,Salar,A18171,0.27
2020,Otras,Zona de densidad intermedia,Salobreña,A18173,4.27
2020,Otras,Zona rural,Santa Cruz del Comercio,A18174,0.94
2020,Otras,Zona de densidad intermedia,Santa Fe,A18175,1.27
2020,Otras,Zona rural,Soportújar,A18176,1.89
2020,Otras,Zona rural,Sorvilán,A18177,2.28
2020,Otras,Zona rural,Torre-Cardela,A18178,0.56
2020,Otras,Zona rural,Torvizcón,A18179,1.28
2020,Otras,Zona rural,Trevélez,A18180,0.27
2020,Otras,Zona rural,Turón,A18181,2.59
2020,Otras,Zona rural,Ugíjar,A18182,2.42
2020,Otras,Zona rural,Válor,A18183,1.48
2020,Otras,Zona rural,Vélez de Benaudalla,A18184,5.16
2020,Otras,Zona rural,Ventas de Huelma,A18185,1.22
2020,Otras,Zona rural,Villanueva de las Torres,A18187,0.18
2020,Otras,Zona rural,Villanueva Mesía,A18188,0.94
2020,Otras,Zona de densidad intermedia,Víznar,A18189,1.81
2020,Otras,Zona rural,Zafarraya,A18192,1.08
2020,Otras,Ciudades,"Zubia, La",A18193,1.45
2020,Otras,Zona rural,Zújar,A18194,6.72
2020,Otras,Zona rural,"Taha, La",A18901,2.09
2020,Otras,Zona rural,"Valle, El",A18902,0.66
2020,Otras,Zona rural,Nevada,A18903,2.89
2020,Otras,Zona rural,Alpujarra de la Sierra,A18904,10.53
2020,Otras,Ciudades,"Gabias, Las",A18905,1.66
2020,Otras,Zona rural,"Guájares, Los",A18906,3.8
2020,Otras,Zona rural,Valle del Zalabí,A18907,0.76
2020,Otras,Zona de densidad intermedia,Villamena,A18908,0.21
2020,Otras,Zona rural,Morelábor,A18909,0.52
2020,Otras,Zona rural,"Pinar, El",A18910,0.81
2020,Otras,Zona de densidad intermedia,Vegas del Genil,A18911,0.59
2020,Otras,Zona rural,Cuevas del Campo,A18912,7.28
2020,Otras,Zona rural,Zagra,A18913,1.92
2020,Otras,Zona rural,Valderrubio,A18914,0.58
2020,Otras,Zona rural,Domingo Pérez de Granada,A18915,0.34
2020,Otras,Zona rural,Torrenueva Costa,A18916,12.55
2020,Otras,Zona rural,Alájar,A21001,1.58
2020,Otras,Zona de densidad intermedia,Aljaraque,A21002,1.15
2020,Otras,Zona rural,"Almendro, El",A21003,2.5
2020,Otras,Zona rural,Almonaster la Real,A21004,1.23
2020,Otras,Zona de densidad intermedia,Almonte,A21005,15.53
2020,Otras,Zona rural,Alosno,A21006,0.86
2020,Otras,Zona de densidad intermedia,Aracena,A21007,1.84
2020,Otras,Zona rural,Aroche,A21008,0.16
2020,Otras,Zona rural,Arroyomolinos de León,A21009,0.42
2020,Otras,Zona de densidad intermedia,Ayamonte,A21010,3.46
2020,Otras,Zona rural,Beas,A21011,2.1
2020,Otras,Zona rural,Berrocal,A21012,1.65
2020,Otras,Zona de densidad intermedia,Bollullos Par del Condado,A21013,6.14
2020,Otras,Zona de densidad intermedia,Bonares,A21014,10.58
2020,Otras,Zona rural,Cabezas Rubias,A21015,0.85
2020,Otras,Zona rural,Cala,A21016,1.38
2020,Otras,Zona rural,Calañas,A21017,0.83
2020,Otras,Zona rural,"Campillo, El",A21018,1.04
2020,Otras,Zona rural,Campofrío,A21019,1.4
2020,Otras,Zona rural,Cañaveral de León,A21020,0.25
2020,Otras,Zona de densidad intermedia,Cartaya,A21021,10.28
2020,Otras,Zona rural,Castaño del Robledo,A21022,3.07
2020,Otras,Zona rural,"Cerro de Andévalo, El",A21023,0.39
2020,Otras,Zona rural,Corteconcepción,A21024,0.56
2020,Otras,Zona rural,Cortegana,A21025,1.33
2020,Otras,Zona rural,Cortelazor,A21026,0.67
2020,Otras,Zona rural,Cumbres de Enmedio,A21027,1.96
2020,Otras,Zona rural,Cumbres de San Bartolomé,A21028,0.27
2020,Otras,Zona rural,Cumbres Mayores,A21029,0.74
2020,Otras,Zona rural,Chucena,A21030,0.76
2020,Otras,Zona rural,Encinasola,A21031,0.61
2020,Otras,Zona de densidad intermedia,Escacena del Campo,A21032,1.01
2020,Otras,Zona rural,Fuenteheridos,A21033,1.13
2020,Otras,Zona rural,Galaroza,A21034,2.03
2020,Otras,Zona de densidad intermedia,Gibraleón,A21035,3.59
2020,Otras,Zona rural,"Granada de Río-Tinto, La",A21036,1.65
2020,Otras,Zona rural,"Granado, El",A21037,0.75
2020,Otras,Zona rural,Higuera de la Sierra,A21038,1.7
2020,Otras,Zona rural,Hinojales,A21039,0.3
2020,Otras,Zona rural,Hinojos,A21040,2.12
2020,Otras,Ciudades,Huelva,A21041,2.39
2020,Otras,Zona de densidad intermedia,Isla Cristina,A21042,4.54
2020,Otras,Zona rural,Jabugo,A21043,1.11
2020,Otras,Zona de densidad intermedia,Lepe,A21044,11.33
2020,Otras,Zona rural,Linares de la Sierra,A21045,0.38
2020,Otras,Zona rural,Lucena del Puerto,A21046,20.91
2020,Otras,Zona rural,Manzanilla,A21047,1.04
2020,Otras,Zona rural,"Marines, Los",A21048,0.25
2020,Otras,Zona rural,Minas de Riotinto,A21049,1.44
2020,Otras,Zona de densidad intermedia,Moguer,A21050,16.26
2020,Otras,Zona rural,"Nava, La",A21051,1.55
2020,Otras,Zona rural,Nerva,A21052,1.43
2020,Otras,Zona rural,Niebla,A21053,2.11
2020,Otras,Zona de densidad intermedia,"Palma del Condado, La",A21054,3.24
2020,Otras,Zona de densidad intermedia,Palos de la Frontera,A21055,13.63
2020,Otras,Zona de densidad intermedia,Paterna del Campo,A21056,0.52
2020,Otras,Zona rural,Paymogo,A21057,2.5
2020,Otras,Zona rural,Puebla de Guzmán,A21058,1.78
2020,Otras,Zona rural,Puerto Moral,A21059,0.72
2020,Otras,Zona de densidad intermedia,Punta Umbría,A21060,1.54
2020,Otras,Zona de densidad intermedia,Rociana del Condado,A21061,13.18
2020,Otras,Zona rural,Rosal de la Frontera,A21062,1.53
2020,Otras,Zona rural,San Bartolomé de la Torre,A21063,11.3
2020,Otras,Zona de densidad intermedia,San Juan del Puerto,A21064,3.51
2020,Otras,Zona rural,Sanlúcar de Guadiana,A21065,2.48
2020,Otras,Zona rural,San Silvestre de Guzmán,A21066,5.21
2020,Otras,Zona rural,Santa Ana la Real,A21067,0.63
2020,Otras,Zona rural,Santa Bárbara de Casa,A21068,1.05
2020,Otras,Zona rural,Santa Olalla del Cala,A21069,0.79
2020,Otras,Zona de densidad intermedia,Trigueros,A21070,1.11
2020,Otras,Zona rural,Valdelarco,A21071,0.43
2020,Otras,Zona de densidad intermedia,Valverde del Camino,A21072,1.86
2020,Otras,Zona rural,Villablanca,A21073,11.61
2020,Otras,Zona rural,Villalba del Alcor,A21074,0.71
2020,Otras,Zona rural,Villanueva de las Cruces,A21075,0.78
2020,Otras,Zona rural,Villanueva de los Castillejos,A21076,7.26
2020,Otras,Zona rural,Villarrasa,A21077,1.85
2020,Otras,Zona rural,Zalamea la Real,A21078,1.05
2020,Otras,Zona rural,Zufre,A21079,1.51
2020,Otras,Zona rural,"Zarza-Perrunal, La",A21902,0.4
2020,Otras,Zona rural,Albanchez de Mágina,A23001,0.69
2020,Otras,Zona de densidad intermedia,Alcalá la Real,A23002,1.71
2020,Otras,Zona de densidad intermedia,Alcaudete,A23003,2.07
2020,Otras,Zona rural,Aldeaquemada,A23004,1.05
2020,Otras,Zona de densidad intermedia,Andújar,A23005,0.63
2020,Otras,Zona de densidad intermedia,Arjona,A23006,0.31
2020,Otras,Zona rural,Arjonilla,A23007,0.42
2020,Otras,Zona rural,Arquillos,A23008,0.58
2020,Otras,Zona de densidad intermedia,Baeza,A23009,0.88
2020,Otras,Zona de densidad intermedia,Bailén,A23010,0.83
2020,Otras,Zona rural,Baños de la Encina,A23011,0.19
2020,Otras,Zona rural,Beas de Segura,A23012,1.16
2020,Otras,Zona rural,Begíjar,A23014,0.43
2020,Otras,Zona rural,Bélmez de la Moraleda,A23015,0.7
2020,Otras,Zona rural,Benatae,A23016,0.67
2020,Otras,Zona rural,Cabra del Santo Cristo,A23017,0.84
2020,Otras,Zona rural,Cambil,A23018,0.6
2020,Otras,Zona rural,Campillo de Arenas,A23019,0.63
2020,Otras,Zona de densidad intermedia,Canena,A23020,3.25
2020,Otras,Zona rural,Carboneros,A23021,0.51
2020,Otras,Zona de densidad intermedia,"Carolina, La",A23024,0.86
2020,Otras,Zona rural,Castellar,A23025,0.64
2020,Otras,Zona rural,Castillo de Locubín,A23026,1.38
2020,Otras,Zona rural,Cazalilla,A23027,1.25
2020,Otras,Zona de densidad intermedia,Cazorla,A23028,0.86
2020,Otras,Zona rural,Chiclana de Segura,A23029,3.35
2020,Otras,Zona rural,Chilluévar,A23030,1.7
2020,Otras,Zona rural,Escañuela,A23031,0.53
2020,Otras,Zona rural,Espeluy,A23032,0.32
2020,Otras,Zona rural,Frailes,A23033,2.33
2020,Otras,Zona rural,Fuensanta de Martos,A23034,2.44
2020,Otras,Zona rural,Fuerte del Rey,A23035,1.03
2020,Otras,Zona rural,Génave,A23037,2.71
2020,Otras,Zona rural,"Guardia de Jaén, La",A23038,0.44
2020,Otras,Zona rural,Guarromán,A23039,0.47
2020,Otras,Zona rural,Lahiguera,A23040,0.53
2020,Otras,Zona rural,Higuera de Calatrava,A23041,0.49
2020,Otras,Zona rural,Hinojares,A23042,1.34
2020,Otras,Zona rural,Hornos,A23043,0.17
2020,Otras,Zona de densidad intermedia,Huelma,A23044,0.78
2020,Otras,Zona rural,Huesa,A23045,0.56
2020,Otras,Zona rural,Ibros,A23046,0.25
2020,Otras,Zona rural,"Iruela, La",A23047,2.18
2020,Otras,Zona rural,Iznatoraf,A23048,0.53
2020,Otras,Zona rural,Jabalquinto,A23049,0.3
2020,Otras,Ciudades,Jaén,A23050,1.04
2020,Otras,Zona de densidad intermedia,Jamilena,A23051,0.12
2020,Otras,Zona rural,Jimena,A23052,0.0
2020,Otras,Zona de densidad intermedia,Jódar,A23053,0.4
2020,Otras,Zona rural,Larva,A23054,0.42
2020,Otras,Ciudades,Linares,A23055,1.41
2020,Otras,Zona rural,Lopera,A23056,0.36
2020,Otras,Zona rural,Lupión,A23057,0.24
2020,Otras,Zona de densidad intermedia,Mancha Real,A23058,0.75
2020,Otras,Zona de densidad intermedia,Marmolejo,A23059,0.72
2020,Otras,Zona de densidad intermedia,Martos,A23060,0.92
2020,Otras,Zona de densidad intermedia,Mengíbar,A23061,0.77
2020,Otras,Zona rural,Montizón,A23062,0.83
2020,Otras,Zona rural,Navas de San Juan,A23063,0.44
2020,Otras,Zona rural,Noalejo,A23064,1.86
2020,Otras,Zona rural,Orcera,A23065,0.73
2020,Otras,Zona de densidad intermedia,Peal de Becerro,A23066,1.81
2020,Otras,Zona rural,Pegalajar,A23067,0.45
2020,Otras,Zona de densidad intermedia,Porcuna,A23069,1.2
2020,Otras,Zona rural,Pozo Alcón,A23070,2.45
2020,Otras,Zona rural,Puente de Génave,A23071,0.97
2020,Otras,Zona rural,"Puerta de Segura, La",A23072,1.43
2020,Otras,Zona rural,Quesada,A23073,1.19
2020,Otras,Zona de densidad intermedia,Rus,A23074,0.91
2020,Otras,Zona rural,Sabiote,A23075,0.51
2020,Otras,Zona rural,Santa Elena,A23076,0.56
2020,Otras,Zona rural,Santiago de Calatrava,A23077,2.81
2020,Otras,Zona rural,Santisteban del Puerto,A23079,0.45
2020,Otras,Zona rural,Santo Tomé,A23080,3.8
2020,Otras,Zona rural,Segura de la Sierra,A23081,0.83
2020,Otras,Zona rural,Siles,A23082,0.99
2020,Otras,Zona rural,Sorihuela del Guadalimar,A23084,1.18
2020,Otras,Zona rural,Torreblascopedro,A23085,0.32
2020,Otras,Zona de densidad intermedia,Torredelcampo,A23086,1.32
2020,Otras,Zona de densidad intermedia,Torredonjimeno,A23087,0.87
2020,Otras,Zona de densidad intermedia,Torreperogil,A23088,0.68
2020,Otras,Zona rural,Torres,A23090,0.44
2020,Otras,Zona rural,Torres de Albánchez,A23091,0.65
2020,Otras,Zona de densidad intermedia,Úbeda,A23092,1.33
2020,Otras,Zona rural,Valdepeñas de Jaén,A23093,1.33
2020,Otras,Zona rural,Vilches,A23094,0.54
2020,Otras,Zona de densidad intermedia,Villacarrillo,A23095,1.15
2020,Otras,Zona rural,Villanueva de la Reina,A23096,0.86
2020,Otras,Zona de densidad intermedia,Villanueva del Arzobispo,A23097,1.36
2020,Otras,Zona rural,Villardompardo,A23098,1.14
2020,Otras,Zona de densidad intermedia,"Villares, Los",A23099,0.56
2020,Otras,Zona rural,Villarrodrigo,A23101,3.07
2020,Otras,Zona rural,Cárcheles,A23901,0.9
2020,Otras,Zona rural,Bedmar y Garcíez,A23902,0.15
2020,Otras,Zona rural,Villatorres,A23903,0.4
2020,Otras,Zona rural,Santiago-Pontones,A23904,0.86
2020,Otras,Zona rural,Arroyo del Ojanco,A23905,2.62
2020,Otras,Zona de densidad intermedia,Alameda,A29001,1.89
2020,Otras,Zona rural,Alcaucín,A29002,2.02
2020,Otras,Zona rural,Alfarnate,A29003,0.47
2020,Otras,Zona rural,Alfarnatejo,A29004,0.0
2020,Otras,Zona de densidad intermedia,Algarrobo,A29005,2.91
2020,Otras,Zona rural,Algatocín,A29006,1.11
2020,Otras,Zona de densidad intermedia,Alhaurín de la Torre,A29007,2.08
2020,Otras,Zona de densidad intermedia,Alhaurín el Grande,A29008,3.88
2020,Otras,Zona rural,Almáchar,A29009,0.39
2020,Otras,Zona rural,Almargen,A29010,1.69
2020,Otras,Zona rural,Almogía,A29011,0.92
2020,Otras,Zona de densidad intermedia,Álora,A29012,2.27
2020,Otras,Zona rural,Alozaina,A29013,1.46
2020,Otras,Zona rural,Alpandeire,A29014,0.0
2020,Otras,Zona de densidad intermedia,Antequera,A29015,1.82
2020,Otras,Zona rural,Árchez,A29016,2.86
2020,Otras,Zona de densidad intermedia,Archidona,A29017,1.48
2020,Otras,Zona rural,Ardales,A29018,0.72
2020,Otras,Zona rural,Arenas,A29019,1.36
2020,Otras,Zona rural,Arriate,A29020,0.88
2020,Otras,Zona rural,Atajate,A29021,1.18
2020,Otras,Zona rural,Benadalid,A29022,1.72
2020,Otras,Zona rural,Benahavís,A29023,17.2
2020,Otras,Zona rural,Benalauría,A29024,0.91
2020,Otras,Ciudades,Benalmádena,A29025,7.01
2020,Otras,Zona rural,Benamargosa,A29026,5.41
2020,Otras,Zona rural,Benamocarra,A29027,1.12
2020,Otras,Zona rural,Benaoján,A29028,1.1
2020,Otras,Zona rural,Benarrabá,A29029,1.35
2020,Otras,Zona rural,"Borge, El",A29030,0.43
2020,Otras,Zona rural,"Burgo, El",A29031,0.67
2020,Otras,Zona de densidad intermedia,Campillos,A29032,0.83
2020,Otras,Zona rural,Canillas de Aceituno,A29033,1.61
2020,Otras,Zona rural,Canillas de Albaida,A29034,1.45
2020,Otras,Zona rural,Cañete la Real,A29035,0.67
2020,Otras,Zona rural,Carratraca,A29036,0.81
2020,Otras,Zona rural,Cartajima,A29037,0.83
2020,Otras,Zona de densidad intermedia,Cártama,A29038,2.42
2020,Otras,Zona rural,Casabermeja,A29039,2.07
2020,Otras,Zona rural,Casarabonela,A29040,1.55
2020,Otras,Zona rural,Casares,A29041,6.26
2020,Otras,Zona de densidad intermedia,Coín,A29042,2.84
2020,Otras,Zona rural,Colmenar,A29043,1.91
2020,Otras,Zona rural,Comares,A29044,1.35
2020,Otras,Zona rural,Cómpeta,A29045,3.33
2020,Otras,Zona rural,Cortes de la Frontera,A29046,1.04
2020,Otras,Zona rural,Cuevas Bajas,A29047,1.61
2020,Otras,Zona rural,Cuevas del Becerro,A29048,0.5
2020,Otras,Zona rural,Cuevas de San Marcos,A29049,3.22
2020,Otras,Zona rural,Cútar,A29050,2.27
2020,Otras,Zona de densidad intermedia,Estepona,A29051,7.41
2020,Otras,Zona rural,Faraján,A29052,1.15
2020,Otras,Zona rural,Frigiliana,A29053,3.89
2020,Otras,Ciudades,Fuengirola,A29054,8.9
2020,Otras,Zona rural,Fuente de Piedra,A29055,1.5
2020,Otras,Zona rural,Gaucín,A29056,4.66
2020,Otras,Zona rural,Genalguacil,A29057,1.27
2020,Otras,Zona rural,Guaro,A29058,2.24
2020,Otras,Zona rural,Humilladero,A29059,0.58
2020,Otras,Zona rural,Igualeja,A29060,0.53
2020,Otras,Zona rural,Istán,A29061,5.82
2020,Otras,Zona rural,Iznate,A29062,0.55
2020,Otras,Zona rural,Jimera de Líbar,A29063,1.06
2020,Otras,Zona rural,Jubrique,A29064,0.76
2020,Otras,Zona rural,Júzcar,A29065,0.0
2020,Otras,Zona rural,Macharaviaya,A29066,1.95
2020,Otras,Ciudades,Málaga,A29067,3.67
2020,Otras,Zona de densidad intermedia,Manilva,A29068,9.17
2020,Otras,Zona de densidad intermedia,Marbella,A29069,10.21
2020,Otras,Ciudades,Mijas,A29070,8.32
2020,Otras,Zona rural,Moclinejo,A29071,0.16
2020,Otras,Zona rural,Mollina,A29072,1.71
2020,Otras,Zona rural,Monda,A29073,2.56
2020,Otras,Zona rural,Montejaque,A29074,0.42
2020,Otras,Zona de densidad intermedia,Nerja,A29075,4.86
2020,Otras,Zona rural,Ojén,A29076,4.66
2020,Otras,Zona rural,Parauta,A29077,1.26
2020,Otras,Zona rural,Periana,A29079,4.24
2020,Otras,Zona de densidad intermedia,Pizarra,A29080,2.8
2020,Otras,Zona rural,Pujerra,A29081,9.74
2020,Otras,Zona de densidad intermedia,Rincón de la Victoria,A29082,2.32
2020,Otras,Zona rural,Riogordo,A29083,0.88
2020,Otras,Zona de densidad intermedia,Ronda,A29084,1.14
2020,Otras,Zona rural,Salares,A29085,0.58
2020,Otras,Zona rural,Sayalonga,A29086,3.64
2020,Otras,Zona rural,Sedella,A29087,2.43
2020,Otras,Zona rural,Sierra de Yeguas,A29088,0.66
2020,Otras,Zona rural,Teba,A29089,0.56
2020,Otras,Zona rural,Tolox,A29090,1.12
2020,Otras,Zona de densidad intermedia,Torrox,A29091,4.87
2020,Otras,Zona rural,Totalán,A29092,1.09
2020,Otras,Zona rural,Valle de Abdalajís,A29093,0.4
2020,Otras,Zona de densidad intermedia,Vélez-Málaga,A29094,2.78
2020,Otras,Zona rural,Villanueva de Algaidas,A29095,1.06
2020,Otras,Zona rural,Villanueva del Rosario,A29096,0.89
2020,Otras,Zona rural,Villanueva del Trabuco,A29097,1.56
2020,Otras,Zona rural,Villanueva de Tapia,A29098,1.58
2020,Otras,Zona rural,Viñuela,A29099,1.85
2020,Otras,Zona rural,Yunquera,A29100,0.56
2020,Otras,Ciudades,Torremolinos,A29901,6.98
2020,Otras,Zona rural,Villanueva de la Concepción,A29902,0.97
2020,Otras,Zona rural,Montecorto,A29903,1.02
2020,Otras,Zona rural,Serrato,A29904,0.41
2020,Otras,Zona rural,Aguadulce,A41001,2.36
2020,Otras,Zona rural,Alanís,A41002,1.0
2020,Otras,Zona de densidad intermedia,Albaida del Aljarafe,A41003,1.47
2020,Otras,Ciudades,Alcalá de Guadaíra,A41004,0.88
2020,Otras,Zona de densidad intermedia,Alcalá del Río,A41005,1.34
2020,Otras,Zona rural,Alcolea del Río,A41006,0.42
2020,Otras,Zona de densidad intermedia,"Algaba, La",A41007,2.61
2020,Otras,Zona rural,Algámitas,A41008,0.72
2020,Otras,Zona rural,Almadén de la Plata,A41009,0.46
2020,Otras,Zona de densidad intermedia,Almensilla,A41010,0.63
2020,Otras,Zona de densidad intermedia,Arahal,A41011,0.47
2020,Otras,Zona rural,Aznalcázar,A41012,2.83
2020,Otras,Zona de densidad intermedia,Aznalcóllar,A41013,0.79
2020,Otras,Zona rural,Badolatosa,A41014,0.26
2020,Otras,Zona de densidad intermedia,Benacazón,A41015,1.18
2020,Otras,Zona de densidad intermedia,Bollullos de la Mitación,A41016,1.75
2020,Otras,Ciudades,Bormujos,A41017,1.32
2020,Otras,Zona de densidad intermedia,Brenes,A41018,4.27
2020,Otras,Zona de densidad intermedia,Burguillos,A41019,1.92
2020,Otras,Zona de densidad intermedia,"Cabezas de San Juan, Las",A41020,0.51
2020,Otras,Ciudades,Camas,A41021,1.89
2020,Otras,Zona de densidad intermedia,"Campana, La",A41022,1.28
2020,Otras,Zona de densidad intermedia,Cantillana,A41023,6.82
2020,Otras,Zona de densidad intermedia,Carmona,A41024,1.34
2020,Otras,Zona rural,Carrión de los Céspedes,A41025,1.53
2020,Otras,Zona de densidad intermedia,Casariche,A41026,1.73
2020,Otras,Zona rural,Castilblanco de los Arroyos,A41027,1.35
2020,Otras,Zona de densidad intermedia,Castilleja de Guzmán,A41028,0.99
2020,Otras,Ciudades,Castilleja de la Cuesta,A41029,1.96
2020,Otras,Zona rural,Castilleja del Campo,A41030,4.06
2020,Otras,Zona rural,"Castillo de las Guardas, El",A41031,1.63
2020,Otras,Zona rural,Cazalla de la Sierra,A41032,0.75
2020,Otras,Zona de densidad intermedia,Constantina,A41033,0.97
2020,Otras,Zona de densidad intermedia,Coria del Río,A41034,1.59
2020,Otras,Zona rural,Coripe,A41035,0.4
2020,Otras,Zona rural,"Coronil, El",A41036,0.53
2020,Otras,Zona de densidad intermedia,"Corrales, Los",A41037,1.45
2020,Otras,Ciudades,Dos Hermanas,A41038,1.08
2020,Otras,Zona de densidad intermedia,Écija,A41039,1.41
2020,Otras,Zona de densidad intermedia,Espartinas,A41040,1.77
2020,Otras,Zona de densidad intermedia,Estepa,A41041,1.52
2020,Otras,Zona de densidad intermedia,Fuentes de Andalucía,A41042,0.92
2020,Otras,Zona rural,"Garrobo, El",A41043,1.53
2020,Otras,Ciudades,Gelves,A41044,1.23
2020,Otras,Zona de densidad intermedia,Gerena,A41045,1.08
2020,Otras,Zona rural,Gilena,A41046,1.4
2020,Otras,Ciudades,Gines,A41047,0.79
2020,Otras,Zona rural,Guadalcanal,A41048,0.73
2020,Otras,Zona de densidad intermedia,Guillena,A41049,1.92
2020,Otras,Zona de densidad intermedia,Herrera,A41050,1.52
2020,Otras,Zona rural,Huévar del Aljarafe,A41051,1.7
2020,Otras,Zona rural,Lantejuela,A41052,0.31
2020,Otras,Zona de densidad intermedia,Lebrija,A41053,0.62
2020,Otras,Zona rural,Lora de Estepa,A41054,0.57
2020,Otras,Zona de densidad intermedia,Lora del Río,A41055,1.74
2020,Otras,Zona rural,"Luisiana, La",A41056,1.0
2020,Otras,Zona rural,"Madroño, El",A41057,0.7
2020,Otras,Zona de densidad intermedia,Mairena del Alcor,A41058,1.13
2020,Otras,Ciudades,Mairena del Aljarafe,A41059,1.29
2020,Otras,Zona de densidad intermedia,Marchena,A41060,1.55
2020,Otras,Zona rural,Marinaleda,A41061,0.54
2020,Otras,Zona de densidad intermedia,Martín de la Jara,A41062,2.18
2020,Otras,Zona rural,"Molares, Los",A41063,0.51
2020,Otras,Zona de densidad intermedia,Montellano,A41064,0.61
2020,Otras,Zona de densidad intermedia,Morón de la Frontera,A41065,1.11
2020,Otras,Zona rural,"Navas de la Concepción, Las",A41066,0.32
2020,Otras,Zona de densidad intermedia,Olivares,A41067,2.36
2020,Otras,Zona de densidad intermedia,Osuna,A41068,1.1
2020,Otras,Zona de densidad intermedia,"Palacios y Villafranca, Los",A41069,0.82
2020,Otras,Ciudades,Palomares del Río,A41070,0.63
2020,Otras,Zona de densidad intermedia,Paradas,A41071,0.77
2020,Otras,Zona de densidad intermedia,Pedrera,A41072,3.68
2020,Otras,Zona rural,"Pedroso, El",A41073,0.65
2020,Otras,Zona rural,Peñaflor,A41074,0.47
2020,Otras,Zona de densidad intermedia,Pilas,A41075,5.45
2020,Otras,Zona rural,Pruna,A41076,0.92
2020,Otras,Zona de densidad intermedia,"Puebla de Cazalla, La",A41077,1.04
2020,Otras,Zona rural,"Puebla de los Infantes, La",A41078,1.34
2020,Otras,Zona de densidad intermedia,"Puebla del Río, La",A41079,1.12
2020,Otras,Zona rural,"Real de la Jara, El",A41080,0.8
2020,Otras,Zona de densidad intermedia,"Rinconada, La",A41081,1.16
2020,Otras,Zona rural,"Roda de Andalucía, La",A41082,2.42
2020,Otras,Zona rural,"Ronquillo, El",A41083,0.22
2020,Otras,Zona rural,"Rubio, El",A41084,1.51
2020,Otras,Zona de densidad intermedia,Salteras,A41085,1.13
2020,Otras,Ciudades,San Juan de Aznalfarache,A41086,3.55
2020,Otras,Zona de densidad intermedia,Sanlúcar la Mayor,A41087,1.79
2020,Otras,Zona rural,San Nicolás del Puerto,A41088,0.0
2020,Otras,Zona de densidad intermedia,Santiponce,A41089,0.87
2020,Otras,Zona rural,"Saucejo, El",A41090,0.68
2020,Otras,Ciudades,Sevilla,A41091,2.98
2020,Otras,Zona de densidad intermedia,Tocina,A41092,1.05
2020,Otras,Ciudades,Tomares,A41093,1.02
2020,Otras,Zona de densidad intermedia,Umbrete,A41094,1.92
2020,Otras,Zona de densidad intermedia,Utrera,A41095,1.18
2020,Otras,Zona de densidad intermedia,Valencina de la Concepción,A41096,1.03
2020,Otras,Zona rural,Villamanrique de la Condesa,A41097,10.3
2020,Otras,Zona de densidad intermedia,Villanueva del Ariscal,A41098,1.47
2020,Otras,Zona rural,Villanueva del Río y Minas,A41099,1.07
2020,Otras,Zona rural,Villanueva de San Juan,A41100,0.64
2020,Otras,Zona de densidad intermedia,Villaverde del Río,A41101,2.82
2020,Otras,Zona de densidad intermedia,"Viso del Alcor, El",A41102,0.91
2020,Otras,Zona rural,Cañada Rosal,A41901,0.66
2020,Otras,Zona de densidad intermedia,Isla Mayor,A41902,1.8
2020,Otras,Zona de densidad intermedia,"Cuervo de Sevilla, El",A41903,1.03
2020,Otras,Zona rural,"Palmar de Troya, El",A41904,2.43
